athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
ath_2278,?,Male,41,Russia,-55kg,N/A,2025,N/A,176.9,N/A,67.0,CN Barcelona,Anna Müller,N/A,None,N/A,N/A,N,N/A
,Laura Gómez,F,27,Egypt,73KG,Tokyo 2021,9999,N/A,126kg,281.6,?,Beijing Barbell,Li Zhang,?,None,Personal Best,Olympic,?,Puma
ath_2280,Laura Gómez,Female,16,CHN,N/A,?,2021,162kg,142kg,?,47.5,Berlin Power,N/A,0,?,Personal Best,Powerlifting,No,unknown
ath_2281,?,Female,?,Egypt,-109kg,N/A,2017,103.7,143kg,?,80.4,Roma Lifting,Carlos Ruiz,N/A,?,N/A,Olympic,unknown,Adidas
2283,Youssef Ahmed,M,39,France,-67kg,World Championship,2020,80.4,146kg,300kg,?,unknown,Pedro López,?,?,Personal Best,CrossFit,Y,N/A
ath_2283,N/A,unknown,20,Italy,73KG,National Open,2017,122.7,147.0,N/A,N/A,Tokyo Lift Club,Michael Johnson,0,N/A,N/A,?,Yes,Reebok
ath_2284,Miguel Santos,M,N/A,RUS,73KG,?,2013,130kg,140.7,137.4,63kg,Berlin Power,Michael Johnson,N/A,N/A,World Record,CrossFit,No,Puma
,David Müller,Female,N/A,Unknown,-67kg,Olympics 2020,2013,61.1,?,387.9,104kg,Madrid Strength,Anna Müller,0,None,National Record,Powerlifting,No,Nike
2287,Elena Petrova,M,44,China,-67kg,Panamerican Games,2012,0,?,?,?,Roma Lifting,Michael Johnson,14,N/A,Personal Best,CrossFit,Y,Eleiko
ath_2287,Sofia López,Male,N/A,RUS,-67kg,Junior Championship,9999,?,?,?,68kg,Madrid Strength,Michael Johnson,?,?,National Record,Olympic,Yes,Nike
ath_2288,David Müller,unknown,N/A,Russia,-96kg,Tokyo 2021,2025,0,N/A,N/A,77.8,Beijing Barbell,Pedro López,0,?,National Record,?,N,Adidas
ath_2289,Elena Petrova,M,31,spain,+109kg,Panamerican Games,2019,65kg,70.0,193.1,64kg,Roma Lifting,Unknown,13,None,?,Functional,unknown,Nike
ath_2290,Laura Gómez,?,48,Germany,-96kg,National Open,2022,0,?,174.0,N/A,Cairo Strong,Unknown,?,?,?,CrossFit,Yes,Adidas
,Elena Petrova,unknown,16,BRA,+109kg,Tokyo 2021,2011,0,90kg,N/A,N/A,London Barbell,Anna Müller,17,Bronze,Personal Best,Olympic,?,Nike
,Miguel Santos,M,?,Brazil,-96kg,Junior Championship,2011,N/A,86kg,134.5,?,Tokyo Lift Club,Carlos Ruiz,N/A,Silver,?,N/A,Yes,Adidas
2294,John Smith,?,42,Spain,-73kg,Tokyo 2021,2018,174.2,N/A,139.5,N/A,unknown,Michael Johnson,8,Gold,National Record,?,No,Puma
ath_2294,Carlos Ruiz,unknown,21,Japan,73KG,World Championship,2015,0,207kg,252.8,N/A,unknown,?,0,Silver,?,N/A,?,Rogue
,John Smith,?,?,Brazil,-61kg,Continental Cup,2018,0,?,300kg,79kg,Berlin Power,Li Zhang,?,Silver,World Record,Powerlifting,No,Rogue
2297,John Smith,?,16,Russia,-61kg,National Open,2015,120kg,-1,N/A,99.6,Berlin Power,Li Zhang,0,?,None,Olympic,Y,Adidas
2298,Youssef Ahmed,Male,14,BRA,-61kg,National Open,2021,55kg,158kg,?,60kg,Roma Lifting,Li Zhang,6,N/A,World Record,N/A,?,Rogue
ath_2298,Carlos Ruiz,F,44,Russia,-96kg,World Championship,2023,0,N/A,N/A,139.0,London Barbell,Carlos Ruiz,9,Silver,Personal Best,Functional,unknown,Rogue
2300,N/A,F,?,Germany,N/A,Olympics 2020,9999,?,123kg,?,?,Madrid Strength,Pedro López,0,?,None,Functional,Yes,Reebok
,N/A,?,66,Egypt,-109kg,European Cup,2025,?,?,?,116kg,Team USA,Li Zhang,0,?,N/A,CrossFit,unknown,Eleiko
,James Lee,Female,32,USA,N/A,Tokyo 2021,2023,118kg,N/A,N/A,55kg,Team USA,Unknown,N/A,Silver,?,CrossFit,Yes,Eleiko
ath_2302,John Smith,M,20,Russia,-73kg,Olympics 2020,2025,105kg,?,256.8,69kg,London Barbell,Michael Johnson,0,Silver,None,Functional,N,Eleiko
ath_2303,Sarah Johnson,M,N/A,Japan,-61kg,World Championship,2015,?,N/A,?,?,Tokyo Lift Club,N/A,19,None,N/A,N/A,N,N/A
,James Lee,unknown,35,RUS,73KG,European Cup,2012,0,114kg,N/A,?,Cairo Strong,Anna Müller,0,?,N/A,Olympic,?,Reebok
2306,?,F,?,Brazil,N/A,?,2011,?,N/A,300kg,116kg,Roma Lifting,Carlos Ruiz,?,None,National Record,Olympic,Y,Under Armour
ath_2306,?,?,?,Egypt,-96kg,Continental Cup,2018,172.6,?,300kg,58kg,Berlin Power,Anna Müller,0,N/A,N/A,N/A,Y,Reebok
2308,Maria Rossi,M,45,Japan,-96kg,Olympics 2020,2016,N/A,-1,N/A,85kg,Team USA,Pedro López,14,?,N/A,Functional,unknown,Eleiko
ath_2308,Youssef Ahmed,F,37,Unknown,73KG,World Championship,?,0,-1,N/A,N/A,Beijing Barbell,?,?,Silver,World Record,CrossFit,N,Reebok
ath_2309,Youssef Ahmed,F,N/A,Mexico,-96kg,Panamerican Games,2023,63kg,119kg,N/A,?,Tokyo Lift Club,Anna Müller,?,Gold,None,?,Y,Puma
2311,Elena Petrova,F,?,Brazil,+109kg,Olympics 2020,2015,0,-1,300kg,75kg,Berlin Power,Anna Müller,?,Bronze,World Record,Functional,No,Adidas
,Anna Kowalska,F,N/A,Japan,-81kg,Junior Championship,?,?,111kg,?,N/A,Roma Lifting,Anna Müller,N/A,?,N/A,CrossFit,N,N/A
,Carlos Ruiz,Female,?,Mexico,-61kg,Junior Championship,2024,146.9,-1,N/A,86kg,Team USA,Pedro López,0,Bronze,None,Olympic,No,N/A
2314,Sofia López,F,?,Mexico,-81kg,?,2025,0,180kg,N/A,N/A,Team USA,Li Zhang,2,?,Personal Best,N/A,unknown,unknown
ath_2314,Anna Kowalska,Male,50,RUS,-55kg,Continental Cup,2012,108.8,196.5,?,?,London Barbell,Michael Johnson,N/A,None,National Record,Functional,?,unknown
2316,Elena Petrova,M,?,Germany,-61kg,European Cup,2010,?,82kg,300kg,N/A,Beijing Barbell,Pedro López,N/A,?,None,Olympic,N,N/A
ath_2316,James Lee,unknown,?,France,N/A,National Open,2018,164kg,N/A,?,120kg,London Barbell,Pedro López,11,None,National Record,Functional,?,Nike
,Miguel Santos,F,N/A,Russia,+109kg,Tokyo 2021,2020,0,99.7,?,N/A,unknown,Carlos Ruiz,N/A,Silver,World Record,CrossFit,No,Rogue
,Anna Kowalska,M,27,Russia,N/A,Junior Championship,2018,N/A,?,300kg,N/A,Team USA,Unknown,8,None,Personal Best,Olympic,?,unknown
2320,David Müller,Female,32,Russia,-55kg,Olympics 2020,2024,0,?,300kg,N/A,Roma Lifting,Pedro López,3,Silver,?,Powerlifting,Y,Reebok
,Li Wei,?,N/A,usa,-96kg,Junior Championship,9999,0,N/A,300kg,?,Tokyo Lift Club,Pedro López,N/A,N/A,National Record,Powerlifting,?,Nike
2322,James Lee,F,32,Russia,+109kg,World Championship,2020,0,?,300kg,N/A,London Barbell,N/A,0,Silver,None,Functional,Yes,Puma
ath_2322,Anna Kowalska,Female,?,Spain,-96kg,European Cup,2017,108kg,?,?,74.4,Tokyo Lift Club,Carlos Ruiz,N/A,None,National Record,CrossFit,No,Eleiko
ath_2323,Hiro Tanaka,unknown,?,China,-109kg,Tokyo 2021,2020,165kg,N/A,?,N/A,unknown,N/A,?,N/A,None,?,unknown,Nike
,Unknown,?,49,CHN,+109kg,European Cup,2011,92kg,-1,N/A,N/A,London Barbell,Unknown,17,?,World Record,N/A,unknown,Nike
2326,Sofia López,?,N/A,BRA,N/A,Junior Championship,2024,N/A,211kg,300kg,83kg,Roma Lifting,Carlos Ruiz,0,Gold,World Record,N/A,Y,N/A
ath_2326,Miguel Santos,Male,?,China,73KG,Olympics 2020,2023,?,?,154.5,97kg,London Barbell,N/A,0,?,National Record,CrossFit,Y,N/A
ath_2327,Maria Rossi,Male,?,Egypt,-67kg,World Championship,2011,151kg,-1,N/A,93.2,CN Barcelona,Anna Müller,15,Gold,World Record,Functional,Yes,Eleiko
,James Lee,F,?,Italy,-109kg,Panamerican Games,2011,?,-1,N/A,N/A,unknown,Anna Müller,?,Silver,Personal Best,N/A,?,Under Armour
,James Lee,unknown,45,usa,-109kg,Panamerican Games,2023,100.1,N/A,N/A,147.6,CN Barcelona,?,?,Bronze,World Record,?,N,Under Armour
ath_2330,Carlos Ruiz,unknown,?,CHN,-67kg,European Cup,2018,0,170kg,N/A,67kg,CN Barcelona,Pedro López,0,N/A,World Record,Powerlifting,unknown,Reebok
ath_2331,Elena Petrova,Female,17,China,N/A,World Championship,2022,0,?,203.6,79kg,Berlin Power,Carlos Ruiz,N/A,Silver,N/A,?,Y,Eleiko
,James Lee,unknown,15,BRA,-55kg,Tokyo 2021,2018,0,-1,N/A,N/A,Cairo Strong,Michael Johnson,N/A,Gold,N/A,CrossFit,unknown,Adidas
ath_2333,N/A,F,?,USA,-67kg,European Cup,2012,90.6,217.9,?,89.9,Cairo Strong,Li Zhang,20,Silver,Personal Best,Olympic,N,unknown
ath_2334,Sarah Johnson,Female,23,Egypt,-109kg,Tokyo 2021,2010,0,182kg,300kg,?,Tokyo Lift Club,?,N/A,?,?,?,Yes,Puma
,Hiro Tanaka,Male,N/A,Unknown,-55kg,World Championship,2010,103.6,-1,300kg,N/A,Tokyo Lift Club,Carlos Ruiz,N/A,Bronze,World Record,?,Y,Under Armour
,Li Wei,F,26,usa,73KG,National Open,9999,N/A,90.2,293.8,?,unknown,Michael Johnson,N/A,Gold,?,Powerlifting,Yes,Nike
2338,Laura Gómez,F,56,usa,-55kg,Junior Championship,N/A,N/A,124kg,N/A,47.9,Tokyo Lift Club,?,N/A,Silver,None,Olympic,unknown,Reebok
ath_2338,Laura Gómez,?,37,usa,-81kg,?,2010,N/A,78.6,?,N/A,Team USA,Pedro López,?,Silver,National Record,?,Y,Rogue
2340,Laura Gómez,M,35,Unknown,-81kg,Panamerican Games,N/A,?,?,N/A,?,London Barbell,Li Zhang,N/A,None,National Record,Powerlifting,No,Reebok
2341,Youssef Ahmed,F,27,BRA,-96kg,European Cup,2010,?,191kg,300kg,?,Cairo Strong,Unknown,13,None,National Record,N/A,No,unknown
,Youssef Ahmed,Male,?,China,+109kg,?,2013,88.4,?,300kg,?,Cairo Strong,Unknown,0,None,None,?,Y,Puma
2343,Hiro Tanaka,Male,?,Mexico,-55kg,European Cup,2017,0,?,N/A,N/A,CN Barcelona,Pedro López,2,Gold,National Record,?,Yes,Reebok
ath_2343,David Müller,Female,40,Egypt,-81kg,National Open,2022,166.8,216kg,N/A,91.9,London Barbell,Carlos Ruiz,8,N/A,?,N/A,N,Under Armour
2345,Sofia López,F,N/A,Egypt,73KG,Olympics 2020,2023,?,?,300kg,?,Team USA,Michael Johnson,6,Gold,N/A,Powerlifting,N,unknown
,Miguel Santos,Female,N/A,Italy,-96kg,N/A,2011,N/A,189kg,?,85.1,Cairo Strong,Pedro López,N/A,Gold,?,CrossFit,?,N/A
,Sofia López,Male,N/A,Spain,73KG,Continental Cup,2011,0,154kg,300kg,?,Beijing Barbell,?,0,None,National Record,N/A,?,Reebok
ath_2347,Laura Gómez,unknown,43,Brazil,-96kg,Olympics 2020,?,?,157kg,?,96kg,Tokyo Lift Club,Anna Müller,0,Silver,Personal Best,?,N,Under Armour
ath_2348,N/A,F,N/A,BRA,-61kg,Continental Cup,2010,0,167kg,N/A,54.6,unknown,Carlos Ruiz,7,Bronze,Personal Best,?,Y,Reebok
ath_2349,David Müller,unknown,30,Italy,-96kg,Junior Championship,9999,170.5,151kg,374.5,?,Roma Lifting,Pedro López,11,Silver,?,Olympic,unknown,Reebok
2351,Li Wei,unknown,44,Russia,-81kg,Junior Championship,9999,0,?,N/A,148.6,Team USA,Li Zhang,?,N/A,National Record,?,N,unknown
ath_2351,Youssef Ahmed,?,42,usa,-55kg,World Championship,2012,113kg,168.2,129.8,64kg,Madrid Strength,?,9,Gold,World Record,Powerlifting,?,unknown
2353,James Lee,M,22,BRA,-55kg,Continental Cup,9999,N/A,96kg,N/A,N/A,Berlin Power,Unknown,3,N/A,N/A,?,Yes,Eleiko
,James Lee,Male,?,Brazil,-67kg,Olympics 2020,2014,N/A,-1,300kg,88kg,Berlin Power,Michael Johnson,3,Silver,None,N/A,No,Puma
2355,James Lee,?,?,Spain,-73kg,National Open,2021,161kg,194kg,159.2,74.5,Tokyo Lift Club,Unknown,?,Silver,Personal Best,CrossFit,?,Adidas
2356,Youssef Ahmed,F,29,Egypt,+109kg,National Open,2013,?,199kg,300kg,78kg,unknown,Michael Johnson,14,N/A,National Record,Powerlifting,No,Nike
ath_2356,Laura Gómez,?,37,Italy,-73kg,Junior Championship,2015,0,148kg,315.7,N/A,London Barbell,Pedro López,0,None,N/A,N/A,No,Puma
,John Smith,Female,N/A,Russia,-67kg,Junior Championship,2014,?,?,N/A,82kg,Berlin Power,Anna Müller,N/A,Gold,?,?,Yes,N/A
2359,Sofia López,?,N/A,Unknown,+109kg,?,2012,?,103.7,?,N/A,Beijing Barbell,Li Zhang,0,?,Personal Best,Functional,?,Nike
2360,Emma Brown,F,26,France,-81kg,Panamerican Games,2014,172.9,191kg,269.1,?,Beijing Barbell,Michael Johnson,N/A,Silver,Personal Best,?,unknown,Adidas
2361,N/A,F,?,usa,-61kg,N/A,N/A,126kg,?,?,79.8,Team USA,N/A,?,?,None,?,unknown,Nike
,N/A,M,30,BRA,-109kg,World Championship,2020,N/A,N/A,?,52kg,unknown,Michael Johnson,0,?,World Record,Olympic,unknown,Adidas
ath_2362,?,F,20,Unknown,-55kg,Junior Championship,2019,N/A,203.4,172.8,89kg,Beijing Barbell,Li Zhang,0,N/A,World Record,Olympic,?,Adidas
ath_2363,John Smith,?,?,Italy,N/A,European Cup,9999,57.7,209kg,N/A,N/A,Roma Lifting,?,N/A,Bronze,World Record,Functional,Y,Puma
2365,Miguel Santos,F,?,Germany,73KG,Olympics 2020,2023,0,185.0,?,71.4,Team USA,?,?,Gold,National Record,N/A,?,Nike
2366,Sarah Johnson,Male,N/A,Mexico,-109kg,National Open,2022,170.6,-1,?,81.1,Madrid Strength,Li Zhang,?,N/A,?,N/A,Yes,N/A
ath_2366,Li Wei,?,45,China,-55kg,Panamerican Games,2017,0,N/A,204.8,91kg,Tokyo Lift Club,Unknown,5,N/A,National Record,CrossFit,Yes,Adidas
,Emma Brown,Female,N/A,spain,-96kg,?,2023,139.3,142kg,210.6,N/A,Beijing Barbell,Pedro López,N/A,N/A,N/A,Functional,?,Puma
2369,Sofia López,F,39,BRA,-61kg,Continental Cup,2024,70.1,77kg,302.0,149.2,Roma Lifting,Li Zhang,N/A,N/A,None,CrossFit,unknown,N/A
ath_2369,Laura Gómez,Female,29,BRA,-81kg,Tokyo 2021,2010,?,-1,?,N/A,Roma Lifting,?,0,None,Personal Best,Functional,?,Puma
2371,Emma Brown,unknown,17,Italy,+109kg,N/A,2020,107kg,N/A,N/A,64.5,Team USA,?,11,Bronze,World Record,N/A,?,Adidas
2372,James Lee,Female,66,France,-55kg,World Championship,2021,0,78kg,?,N/A,Beijing Barbell,Pedro López,N/A,?,?,CrossFit,?,Adidas
ath_2372,?,Female,48,Brazil,73KG,?,2015,N/A,?,339.2,60kg,Roma Lifting,Anna Müller,0,Silver,Personal Best,N/A,No,Reebok
,N/A,Female,?,Russia,+109kg,N/A,?,?,116.3,300kg,104kg,Tokyo Lift Club,Pedro López,0,Gold,?,Powerlifting,Y,Under Armour
ath_2374,Carlos Ruiz,F,?,Italy,-73kg,N/A,2011,130kg,?,?,?,Team USA,Pedro López,N/A,Bronze,National Record,Functional,Y,N/A
ath_2375,Miguel Santos,?,61,CHN,+109kg,Tokyo 2021,2024,53kg,-1,?,?,Tokyo Lift Club,Pedro López,0,Gold,National Record,Olympic,N,unknown
ath_2376,Emma Brown,?,33,Unknown,-61kg,World Championship,N/A,?,-1,300kg,N/A,CN Barcelona,Carlos Ruiz,?,Silver,National Record,Powerlifting,unknown,Reebok
ath_2377,James Lee,M,16,Germany,-109kg,Continental Cup,2011,87.1,119.5,N/A,N/A,Beijing Barbell,Unknown,13,Silver,World Record,CrossFit,unknown,Adidas
ath_2378,Elena Petrova,unknown,?,Egypt,-73kg,World Championship,2022,168.2,160kg,N/A,N/A,Roma Lifting,Unknown,0,Gold,National Record,?,Yes,Rogue
,Unknown,M,59,Russia,-81kg,Tokyo 2021,?,0,171.1,238.6,117.8,London Barbell,Anna Müller,16,Gold,Personal Best,N/A,Yes,Reebok
2381,David Müller,F,68,Mexico,+109kg,Junior Championship,2010,0,?,N/A,?,Team USA,Unknown,?,?,N/A,Powerlifting,?,Eleiko
ath_2381,N/A,unknown,41,CHN,-96kg,World Championship,2025,N/A,141kg,?,N/A,Roma Lifting,?,0,Bronze,World Record,Functional,No,N/A
ath_2382,Maria Rossi,unknown,?,Spain,-61kg,Tokyo 2021,2014,N/A,?,?,89kg,Madrid Strength,Li Zhang,0,Bronze,N/A,Olympic,Yes,Adidas
2384,Hiro Tanaka,M,20,BRA,-61kg,?,9999,0,-1,193.3,144.7,Roma Lifting,Li Zhang,?,Silver,Personal Best,Powerlifting,No,N/A
,N/A,F,47,CHN,-96kg,Tokyo 2021,2024,107kg,102.2,242.6,N/A,Roma Lifting,Pedro López,2,N/A,?,Powerlifting,unknown,Reebok
,Hiro Tanaka,Female,?,Spain,-55kg,European Cup,2025,?,-1,?,90.3,Roma Lifting,Anna Müller,19,?,None,CrossFit,Yes,N/A
2387,Anna Kowalska,?,37,usa,-67kg,N/A,2015,N/A,192kg,N/A,119.4,Cairo Strong,Anna Müller,?,N/A,World Record,Olympic,?,N/A
ath_2387,James Lee,Female,31,Russia,-96kg,Continental Cup,2024,0,N/A,N/A,117.6,London Barbell,Michael Johnson,19,Silver,World Record,?,?,Adidas
2389,James Lee,F,?,Italy,-73kg,World Championship,2015,?,N/A,205.8,52kg,Roma Lifting,?,0,Gold,World Record,N/A,Yes,Puma
,Laura Gómez,F,?,CHN,-96kg,Junior Championship,N/A,N/A,N/A,N/A,?,Berlin Power,Unknown,N/A,N/A,N/A,Powerlifting,Y,Puma
,David Müller,Male,28,BRA,-73kg,Tokyo 2021,2015,0,108.7,?,100.3,CN Barcelona,Michael Johnson,?,?,World Record,N/A,Yes,unknown
2392,Anna Kowalska,M,67,Egypt,+109kg,Panamerican Games,2022,90kg,N/A,206.5,N/A,Tokyo Lift Club,N/A,12,Gold,N/A,?,No,unknown
2393,Emma Brown,F,45,Japan,-55kg,World Championship,2012,?,?,254.8,?,Madrid Strength,N/A,?,N/A,?,CrossFit,?,Eleiko
ath_2393,N/A,unknown,53,RUS,-96kg,Continental Cup,2016,?,198.6,236.9,124.3,Tokyo Lift Club,Carlos Ruiz,0,Gold,Personal Best,Olympic,No,Under Armour
2395,Unknown,F,?,Germany,-96kg,Olympics 2020,2022,0,?,330.7,?,CN Barcelona,Anna Müller,N/A,Gold,Personal Best,Olympic,?,Under Armour
2396,Unknown,F,51,BRA,-81kg,Continental Cup,2017,129.9,156.2,N/A,?,Tokyo Lift Club,Michael Johnson,N/A,Silver,None,CrossFit,Yes,Rogue
ath_2396,Sarah Johnson,Male,20,Unknown,+109kg,World Championship,9999,0,?,?,?,Team USA,Li Zhang,3,Silver,?,Functional,Yes,Adidas
,?,?,?,RUS,-81kg,Tokyo 2021,?,78kg,-1,300kg,N/A,Cairo Strong,Michael Johnson,15,Bronze,?,?,Y,Rogue
2399,Anna Kowalska,Male,66,Egypt,-55kg,?,2014,177kg,208.3,?,N/A,Roma Lifting,?,N/A,?,Personal Best,Functional,unknown,unknown
2400,James Lee,?,?,spain,N/A,National Open,2012,?,130.7,300kg,?,Roma Lifting,?,?,Bronze,?,N/A,Yes,unknown
ath_2400,David Müller,F,?,Japan,73KG,Junior Championship,2017,146kg,?,N/A,?,Berlin Power,N/A,16,Bronze,Personal Best,Functional,No,Nike
ath_2401,N/A,M,N/A,USA,-55kg,Olympics 2020,2012,66kg,172.3,300kg,108.1,Team USA,?,0,?,Personal Best,CrossFit,Yes,Nike
2403,Carlos Ruiz,M,13,Egypt,-61kg,Olympics 2020,2025,?,-1,N/A,N/A,Berlin Power,Unknown,0,N/A,Personal Best,N/A,No,Nike
2404,Sofia López,Male,17,Japan,-96kg,?,2017,0,-1,N/A,85kg,Roma Lifting,Michael Johnson,17,Gold,?,N/A,unknown,Eleiko
,Sarah Johnson,?,30,CHN,-81kg,National Open,2013,0,?,300kg,?,London Barbell,N/A,11,Bronze,None,CrossFit,No,Eleiko
2406,John Smith,Male,N/A,Brazil,-109kg,N/A,2025,0,138kg,?,110.9,Beijing Barbell,Pedro López,N/A,Silver,World Record,Functional,unknown,Reebok
ath_2406,?,Male,?,Unknown,-81kg,Continental Cup,2013,?,N/A,N/A,N/A,Team USA,Michael Johnson,?,Silver,Personal Best,N/A,?,Under Armour
,Unknown,F,19,Egypt,+109kg,World Championship,2018,57kg,-1,N/A,89kg,London Barbell,N/A,N/A,Gold,N/A,?,No,Eleiko
,Maria Rossi,F,N/A,Egypt,-73kg,?,2022,0,?,300kg,70kg,Madrid Strength,Anna Müller,16,Silver,N/A,N/A,unknown,unknown
ath_2409,Hiro Tanaka,Male,65,CHN,-61kg,European Cup,2020,116kg,-1,N/A,?,unknown,?,0,Gold,?,N/A,Yes,N/A
ath_2410,Elena Petrova,Male,30,Japan,N/A,Junior Championship,2019,N/A,163.0,300kg,N/A,Beijing Barbell,?,2,Gold,?,Functional,Yes,unknown
ath_2411,Sofia López,Male,N/A,France,73KG,Tokyo 2021,2024,63kg,?,N/A,76kg,Madrid Strength,Unknown,?,?,Personal Best,CrossFit,Y,Adidas
,Elena Petrova,M,20,usa,-55kg,?,2013,?,112.9,348.7,N/A,Beijing Barbell,Anna Müller,?,Gold,Personal Best,Olympic,Yes,Under Armour
,Elena Petrova,unknown,?,Russia,-55kg,European Cup,2016,0,-1,?,?,Madrid Strength,Li Zhang,?,None,None,CrossFit,N,Adidas
,John Smith,M,N/A,China,-109kg,N/A,?,156kg,?,268.5,74kg,Berlin Power,Carlos Ruiz,N/A,None,World Record,?,N,unknown
2416,Sofia López,M,?,Japan,-55kg,World Championship,2024,?,216kg,300kg,?,Beijing Barbell,Michael Johnson,N/A,N/A,National Record,Powerlifting,Y,Under Armour
2417,Maria Rossi,Male,N/A,Germany,N/A,Tokyo 2021,2022,142kg,214kg,348.4,N/A,unknown,?,1,Bronze,World Record,CrossFit,No,Eleiko
2418,N/A,Female,23,CHN,N/A,World Championship,?,N/A,70.7,?,N/A,Berlin Power,Michael Johnson,?,Bronze,?,Powerlifting,?,N/A
2419,Anna Kowalska,F,18,RUS,+109kg,Olympics 2020,?,?,80kg,N/A,84kg,Berlin Power,Li Zhang,0,Bronze,World Record,Olympic,Yes,Rogue
ath_2419,Sofia López,Male,31,Russia,+109kg,National Open,2025,?,?,316.8,50.8,London Barbell,Unknown,N/A,None,N/A,N/A,?,N/A
,Sarah Johnson,M,13,Brazil,N/A,World Championship,9999,0,-1,300kg,121.4,Berlin Power,Anna Müller,?,Bronze,?,?,unknown,N/A
ath_2421,Miguel Santos,F,63,Brazil,73KG,European Cup,2020,?,178kg,N/A,?,Madrid Strength,Michael Johnson,N/A,Bronze,National Record,CrossFit,unknown,Adidas
2423,Sofia López,Male,N/A,Germany,-55kg,Junior Championship,2015,N/A,163.9,300kg,112kg,Team USA,?,N/A,Bronze,World Record,?,unknown,Adidas
2424,Miguel Santos,?,N/A,Russia,-73kg,National Open,2021,?,?,N/A,108.2,CN Barcelona,Unknown,0,Gold,Personal Best,Olympic,Y,N/A
2425,Sarah Johnson,?,?,Mexico,-61kg,European Cup,2021,N/A,?,300kg,?,Cairo Strong,Carlos Ruiz,15,N/A,?,Functional,?,Nike
ath_2425,David Müller,F,N/A,Brazil,-67kg,Junior Championship,2011,0,N/A,127.7,N/A,CN Barcelona,Carlos Ruiz,N/A,?,Personal Best,CrossFit,unknown,Rogue
ath_2426,Li Wei,Female,18,Unknown,-109kg,Panamerican Games,9999,N/A,N/A,N/A,65.6,Cairo Strong,Unknown,20,None,National Record,Olympic,unknown,Puma
ath_2427,Li Wei,?,17,France,73KG,Tokyo 2021,2024,?,N/A,300kg,57kg,London Barbell,Carlos Ruiz,4,N/A,National Record,Olympic,?,Rogue
,Carlos Ruiz,Female,58,Egypt,-67kg,World Championship,2018,140.4,104.9,231.8,99kg,Tokyo Lift Club,Unknown,N/A,Silver,World Record,Powerlifting,unknown,N/A
ath_2429,Youssef Ahmed,F,N/A,USA,-96kg,Olympics 2020,2021,0,-1,300kg,N/A,Cairo Strong,Anna Müller,?,None,?,CrossFit,No,Eleiko
2431,Emma Brown,unknown,N/A,spain,-81kg,Olympics 2020,2012,?,?,300kg,?,unknown,Carlos Ruiz,8,N/A,?,Functional,No,Adidas
,Li Wei,?,54,USA,N/A,N/A,2013,0,N/A,?,116kg,Cairo Strong,Anna Müller,N/A,Gold,?,Olympic,No,unknown
ath_2432,Li Wei,Female,?,Brazil,-109kg,National Open,2016,64kg,181kg,351.3,N/A,Beijing Barbell,Unknown,0,Bronze,None,CrossFit,N,Eleiko
2434,Li Wei,Female,35,usa,-55kg,?,2014,0,150kg,300kg,N/A,CN Barcelona,N/A,2,Gold,Personal Best,Olympic,Y,Rogue
2435,Laura Gómez,M,16,USA,-81kg,N/A,2024,147kg,?,300kg,115kg,Tokyo Lift Club,Li Zhang,N/A,Gold,?,Functional,Yes,N/A
ath_2435,Sofia López,Female,54,Spain,-67kg,?,2016,?,197.8,168.6,N/A,Madrid Strength,Unknown,0,None,Personal Best,Powerlifting,unknown,Puma
2437,N/A,F,41,France,-73kg,Olympics 2020,2017,123kg,?,300kg,N/A,London Barbell,Carlos Ruiz,?,N/A,N/A,Olympic,N,Nike
,Elena Petrova,Female,30,Egypt,-67kg,National Open,2022,87.4,95kg,251.8,?,Roma Lifting,Pedro López,?,None,National Record,CrossFit,No,Eleiko
,Li Wei,M,N/A,France,N/A,Tokyo 2021,2013,180kg,N/A,?,N/A,Beijing Barbell,?,?,N/A,N/A,N/A,unknown,Under Armour
2440,Sarah Johnson,Male,N/A,Brazil,N/A,Panamerican Games,2020,N/A,?,N/A,59.1,CN Barcelona,Anna Müller,18,Bronze,World Record,CrossFit,?,Adidas
2441,Emma Brown,Female,36,Egypt,-73kg,?,2017,?,N/A,300kg,72kg,London Barbell,Unknown,2,Gold,?,Powerlifting,unknown,Puma
2442,John Smith,Female,N/A,Japan,N/A,European Cup,2015,125kg,112.4,300kg,130.9,London Barbell,Carlos Ruiz,0,None,Personal Best,?,N,Nike
2443,Laura Gómez,?,44,usa,-109kg,European Cup,2020,0,?,?,?,Madrid Strength,?,?,Gold,Personal Best,?,Y,unknown
,Laura Gómez,?,N/A,Italy,-96kg,Continental Cup,2023,145kg,212kg,N/A,?,Madrid Strength,N/A,0,Bronze,Personal Best,N/A,No,Adidas
,Carlos Ruiz,?,?,Spain,-109kg,Junior Championship,2022,123.9,101.4,155.1,89kg,London Barbell,Anna Müller,N/A,N/A,?,?,No,Rogue
2446,N/A,M,?,RUS,-67kg,European Cup,2015,76kg,?,180.2,73.6,London Barbell,Pedro López,19,None,National Record,?,Yes,unknown
2447,David Müller,?,N/A,usa,-96kg,Panamerican Games,2014,132.6,182kg,300kg,N/A,Berlin Power,?,?,N/A,World Record,Powerlifting,No,Under Armour
