athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
,Miguel Santos,?,,USA,73KG,Olympics 2020,2014,168.9,84.2,?,,London Barbell,,0,?,National Record,CrossFit,Y,Adidas
ath_1083,?,unknown,24,Spain,-67kg,?,2023,62kg,168kg,?,,Cairo Strong,Pedro López,13,,World Record,Powerlifting,No,
,John Smith,Male,16,BRA,-81kg,Olympics 2020,2025,,,300kg,118kg,London Barbell,Li Zhang,0,Bronze,National Record,CrossFit,Yes,unknown
ath_1085,Miguel Santos,Female,42,Italy,-96kg,Tokyo 2021,2019,0,-1,?,139.7,Cairo Strong,Anna Müller,0,Gold,Personal Best,Functional,?,
1087,,M,,USA,-73kg,Tokyo 2021,2024,?,199kg,,60kg,Cairo Strong,Anna Müller,,,,Powerlifting,N,Rogue
,Hiro Tanaka,M,?,Brazil,-67kg,Tokyo 2021,2017,92.9,206.9,,95kg,Madrid Strength,,?,,?,Functional,N,Puma
,Miguel Santos,Male,42,Russia,-81kg,,2017,58kg,201.7,,81.5,London Barbell,Li Zhang,0,?,World Record,Powerlifting,unknown,Reebok
ath_1089,Youssef Ahmed,Female,?,spain,-96kg,Junior Championship,2019,70.7,89kg,?,?,CN Barcelona,Unknown,,?,,Olympic,N,Eleiko
1091,Carlos Ruiz,unknown,,BRA,-55kg,Panamerican Games,2021,147kg,153kg,205.0,100.4,Roma Lifting,?,?,,?,Olympic,Yes,Reebok
ath_1091,John Smith,unknown,43,BRA,-81kg,Tokyo 2021,2015,?,-1,?,58.4,Roma Lifting,,6,Bronze,Personal Best,CrossFit,Yes,Nike
,David Müller,?,52,Japan,+109kg,National Open,2017,121kg,-1,,,London Barbell,Carlos Ruiz,,Gold,Personal Best,Powerlifting,?,Eleiko
ath_1093,John Smith,M,54,Mexico,+109kg,Olympics 2020,2012,,-1,300kg,,Tokyo Lift Club,Michael Johnson,?,,Personal Best,Powerlifting,No,Reebok
,Emma Brown,M,?,Spain,-61kg,European Cup,2011,0,?,,89kg,CN Barcelona,Carlos Ruiz,,,,Functional,Yes,Under Armour
ath_1095,John Smith,?,?,France,,Olympics 2020,2017,?,215.2,,68kg,Tokyo Lift Club,Unknown,?,Bronze,,?,N,Reebok
ath_1096,John Smith,Male,,China,-61kg,Olympics 2020,2021,111.1,123kg,,99kg,Cairo Strong,?,0,,National Record,,unknown,Nike
ath_1097,Sarah Johnson,Male,35,Spain,,Tokyo 2021,9999,113kg,?,,,CN Barcelona,Pedro López,7,Bronze,World Record,Functional,Y,
ath_1098,Carlos Ruiz,F,?,Japan,-96kg,European Cup,2017,,194.4,300kg,?,Madrid Strength,Carlos Ruiz,0,,,,?,
,Youssef Ahmed,M,?,RUS,-96kg,Panamerican Games,2012,,-1,?,,Madrid Strength,,?,Gold,Personal Best,Functional,N,Adidas
1101,Emma Brown,Male,?,Germany,-109kg,Junior Championship,2020,94kg,?,229.5,?,Cairo Strong,Michael Johnson,,,Personal Best,Olympic,N,Rogue
ath_1101,Miguel Santos,F,21,Italy,73KG,Panamerican Games,2020,103kg,?,351.0,96.3,CN Barcelona,Unknown,,,Personal Best,Olympic,?,Under Armour
1103,Laura Gómez,Female,33,China,-73kg,World Championship,2016,91kg,,296.4,?,Tokyo Lift Club,Pedro López,,Silver,,CrossFit,?,Reebok
ath_1103,David Müller,Male,?,Brazil,-96kg,Olympics 2020,2012,?,186kg,?,62.6,Roma Lifting,Pedro López,?,,World Record,CrossFit,Y,unknown
,David Müller,Male,51,Spain,-96kg,?,2021,0,174kg,?,,Berlin Power,?,7,,World Record,?,unknown,Adidas
,Li Wei,Female,?,Egypt,+109kg,?,2013,0,198.2,315.6,92kg,CN Barcelona,Anna Müller,?,?,Personal Best,Powerlifting,unknown,
ath_1106,Elena Petrova,?,?,Brazil,-73kg,Junior Championship,2014,156.8,128kg,?,,Tokyo Lift Club,,?,Bronze,World Record,Olympic,unknown,
1108,Li Wei,F,,usa,-73kg,Junior Championship,2024,79kg,197kg,180.8,111.0,unknown,Carlos Ruiz,0,,National Record,Powerlifting,Yes,Eleiko
ath_1108,Sarah Johnson,Male,,China,73KG,National Open,2018,91.8,-1,?,?,Cairo Strong,Li Zhang,0,Gold,World Record,?,N,Eleiko
1110,Carlos Ruiz,Male,,Mexico,-73kg,Junior Championship,2016,,?,312.2,142.3,Tokyo Lift Club,Michael Johnson,?,Bronze,Personal Best,Functional,N,Adidas
ath_1110,?,M,52,France,-73kg,Tokyo 2021,2017,,-1,226.3,49.9,Cairo Strong,,?,,?,Functional,?,Under Armour
ath_1111,Carlos Ruiz,unknown,,RUS,-73kg,Junior Championship,?,,,?,77kg,Team USA,Anna Müller,0,Bronze,,Functional,?,Nike
ath_1112,James Lee,Male,41,Japan,-96kg,Continental Cup,2020,,?,300kg,67kg,Berlin Power,Anna Müller,?,Gold,?,Olympic,Y,
1114,Laura Gómez,unknown,?,spain,-67kg,?,2022,158kg,120kg,,?,Cairo Strong,Anna Müller,?,?,World Record,?,N,unknown
,Elena Petrova,Male,,Russia,-61kg,?,2013,171kg,-1,,132.9,Tokyo Lift Club,Pedro López,18,Silver,?,Olympic,unknown,unknown
1116,Laura Gómez,M,21,China,-96kg,Continental Cup,2020,,-1,?,,CN Barcelona,?,16,?,,Olympic,?,Under Armour
,Miguel Santos,unknown,70,RUS,-109kg,National Open,2014,100.3,164.6,300kg,?,CN Barcelona,,,?,?,Functional,unknown,Reebok
ath_1117,Li Wei,unknown,,France,-81kg,Continental Cup,9999,0,182kg,?,,CN Barcelona,,0,Silver,National Record,Functional,Yes,
,Carlos Ruiz,unknown,29,Spain,-109kg,,2021,159kg,?,300kg,,CN Barcelona,Anna Müller,9,Gold,World Record,CrossFit,N,Adidas
1120,Carlos Ruiz,unknown,?,Russia,-81kg,?,2024,65.0,?,300kg,?,CN Barcelona,Li Zhang,10,,Personal Best,Olympic,?,Puma
1121,Sofia López,unknown,?,Spain,-81kg,Panamerican Games,2018,,109.6,300kg,88kg,Berlin Power,Anna Müller,6,Gold,National Record,,Y,Eleiko
,Anna Kowalska,F,29,USA,-55kg,Junior Championship,2014,0,94.4,300kg,?,Berlin Power,Li Zhang,0,?,World Record,Functional,Y,Under Armour
,,M,26,Germany,-81kg,Tokyo 2021,2022,0,?,?,,Roma Lifting,Michael Johnson,10,,,CrossFit,N,Nike
,Anna Kowalska,Female,,CHN,-96kg,Continental Cup,2023,64kg,180kg,,,CN Barcelona,Anna Müller,,Bronze,?,Powerlifting,No,Nike
1125,John Smith,?,,spain,-81kg,European Cup,2015,132.3,,,,unknown,?,?,,,?,unknown,Adidas
ath_1125,Sarah Johnson,F,?,France,-109kg,?,2021,?,175kg,,?,London Barbell,Anna Müller,?,Gold,Personal Best,CrossFit,Yes,Nike
1127,Sofia López,F,29,Italy,-67kg,European Cup,9999,?,-1,,?,Roma Lifting,Li Zhang,1,Silver,National Record,Olympic,?,Adidas
,Maria Rossi,unknown,,Japan,-61kg,,2014,,-1,300kg,?,Cairo Strong,?,?,Gold,?,Powerlifting,?,
ath_1128,?,M,,Russia,-61kg,Olympics 2020,2023,,214kg,?,109kg,Berlin Power,Anna Müller,,Silver,Personal Best,Powerlifting,N,Reebok
1130,Laura Gómez,F,?,USA,,Panamerican Games,,156kg,93.1,342.1,,Tokyo Lift Club,Carlos Ruiz,,,,Powerlifting,N,Puma
1131,John Smith,Female,,CHN,+109kg,Junior Championship,2012,0,-1,381.0,?,Tokyo Lift Club,Pedro López,3,Gold,Personal Best,?,unknown,Nike
1132,Unknown,M,29,Brazil,-61kg,Olympics 2020,2010,55kg,116.8,,146.9,Berlin Power,Unknown,?,,Personal Best,CrossFit,unknown,Puma
,Hiro Tanaka,Female,13,spain,-61kg,?,,119.7,,375.1,,Madrid Strength,Pedro López,19,Bronze,?,?,N,Reebok
ath_1133,Elena Petrova,F,31,Russia,-61kg,National Open,2015,?,,298.6,131.5,Madrid Strength,Michael Johnson,10,Silver,,Powerlifting,Y,unknown
,Laura Gómez,Female,?,spain,-81kg,Tokyo 2021,?,77kg,,?,,unknown,?,0,Silver,National Record,CrossFit,No,Adidas
ath_1135,Anna Kowalska,M,?,Germany,-96kg,,2023,0,,300kg,110.3,Beijing Barbell,Michael Johnson,?,Silver,?,,Y,Nike
,Emma Brown,Male,34,RUS,-81kg,,?,,173kg,,79kg,unknown,Carlos Ruiz,0,,?,CrossFit,unknown,Under Armour
ath_1137,Emma Brown,Male,52,Germany,-81kg,?,2016,125kg,-1,?,,Roma Lifting,Carlos Ruiz,,Bronze,Personal Best,Olympic,N,
,Sarah Johnson,Female,56,USA,-96kg,Panamerican Games,2023,167.9,139kg,?,?,unknown,Li Zhang,18,Silver,National Record,?,unknown,Under Armour
ath_1139,Sarah Johnson,?,18,Brazil,-61kg,European Cup,2014,91.7,171.8,232.6,75.2,Beijing Barbell,Pedro López,,?,?,Powerlifting,N,Rogue
1141,John Smith,M,,Italy,-73kg,Tokyo 2021,2019,104kg,?,,120kg,London Barbell,Carlos Ruiz,,Gold,?,Powerlifting,N,Adidas
ath_1141,Elena Petrova,Male,?,CHN,-73kg,?,2019,0,104kg,355.7,75.1,Beijing Barbell,Carlos Ruiz,13,,National Record,Functional,Yes,Eleiko
1143,Youssef Ahmed,Female,35,usa,-67kg,National Open,2021,,,152.8,?,unknown,?,?,Gold,World Record,CrossFit,Yes,Rogue
ath_1143,Emma Brown,unknown,?,Spain,-109kg,European Cup,2022,89.1,,,?,CN Barcelona,Anna Müller,?,,World Record,?,N,Eleiko
1145,Unknown,unknown,26,Italy,-109kg,World Championship,2014,111.0,95.9,?,106.1,unknown,,?,,World Record,CrossFit,unknown,
1146,James Lee,F,?,Japan,-61kg,World Championship,2023,,189kg,326.1,68.7,CN Barcelona,Carlos Ruiz,12,Silver,?,Functional,?,Adidas
ath_1146,Sarah Johnson,Male,,RUS,+109kg,Continental Cup,9999,,74kg,300kg,,Tokyo Lift Club,Pedro López,?,,?,,N,Reebok
,Anna Kowalska,?,36,France,-81kg,,2018,?,-1,300kg,104.0,unknown,,,Gold,,CrossFit,N,Nike
,James Lee,M,,BRA,-55kg,National Open,2018,?,,?,121.6,unknown,Anna Müller,,,National Record,CrossFit,unknown,Nike
ath_1149,James Lee,F,57,Egypt,-61kg,Tokyo 2021,2025,69kg,159kg,267.6,?,Madrid Strength,Li Zhang,,,National Record,Olympic,No,unknown
ath_1150,John Smith,Female,42,spain,-61kg,Continental Cup,2013,?,82kg,300kg,,Beijing Barbell,,,?,,Functional,Y,
1152,,?,18,RUS,73KG,European Cup,2014,0,-1,?,117kg,Madrid Strength,,0,Silver,World Record,CrossFit,N,
ath_1152,James Lee,M,,Egypt,73KG,Tokyo 2021,2017,80.0,139.4,?,?,Berlin Power,Unknown,,Silver,,Functional,unknown,Adidas
,,?,25,Mexico,-81kg,National Open,2021,62kg,159kg,?,?,London Barbell,Unknown,,Bronze,,Powerlifting,N,Under Armour
,Hiro Tanaka,Female,24,Egypt,,World Championship,2018,,156.6,,50.9,unknown,Unknown,,Silver,National Record,?,unknown,Reebok
ath_1155,David Müller,Male,56,China,,Tokyo 2021,2017,,118kg,264.2,97kg,unknown,?,?,?,,Powerlifting,?,Eleiko
,Hiro Tanaka,unknown,?,usa,-96kg,Junior Championship,?,?,187kg,,,CN Barcelona,Li Zhang,18,Silver,,Functional,?,Eleiko
,Sofia López,unknown,44,France,73KG,Olympics 2020,2017,,216kg,?,128.7,Beijing Barbell,Carlos Ruiz,,Bronze,Personal Best,Functional,?,Adidas
ath_1158,Emma Brown,F,61,RUS,-73kg,Panamerican Games,2020,0,171.6,251.3,?,London Barbell,Michael Johnson,,Silver,National Record,Olympic,Y,Puma
,Unknown,F,,China,-73kg,Continental Cup,2013,0,?,?,?,unknown,Carlos Ruiz,?,Silver,Personal Best,Powerlifting,?,Puma
1161,John Smith,Male,?,RUS,-81kg,World Championship,2018,161.1,-1,,62kg,Team USA,Anna Müller,?,?,?,Powerlifting,Yes,Rogue
1162,Emma Brown,Male,43,Russia,73KG,Olympics 2020,2010,?,,300.2,?,Berlin Power,Anna Müller,0,,National Record,?,unknown,Adidas
,Li Wei,?,26,Mexico,73KG,Panamerican Games,9999,171kg,,177.0,62kg,Team USA,Michael Johnson,16,?,National Record,CrossFit,Y,Adidas
1164,Sarah Johnson,M,?,China,+109kg,?,,97kg,-1,,,unknown,Carlos Ruiz,,Silver,Personal Best,Powerlifting,No,Nike
,Anna Kowalska,M,?,USA,+109kg,Panamerican Games,2016,122.8,199kg,310.5,,CN Barcelona,Pedro López,0,,,Olympic,No,unknown
,Laura Gómez,unknown,,usa,-81kg,Continental Cup,2024,?,,?,?,London Barbell,?,?,,?,Functional,Yes,Rogue
ath_1166,Carlos Ruiz,?,20,BRA,-67kg,Tokyo 2021,2025,?,?,?,110kg,Berlin Power,Carlos Ruiz,0,,,CrossFit,No,Nike
,Emma Brown,unknown,25,Brazil,-81kg,,2021,162.9,,,113kg,Madrid Strength,Carlos Ruiz,0,?,,Olympic,Y,Adidas
,Anna Kowalska,unknown,,Egypt,73KG,World Championship,2011,168kg,,?,128.0,Roma Lifting,Anna Müller,,Bronze,Personal Best,Functional,N,Puma
,Sofia López,Female,40,Egypt,-109kg,National Open,2019,165kg,-1,,,Beijing Barbell,Michael Johnson,0,Gold,National Record,Powerlifting,Yes,unknown
ath_1170,Laura Gómez,F,21,USA,-61kg,Continental Cup,2022,?,?,162.2,87kg,Roma Lifting,Anna Müller,0,,World Record,CrossFit,Y,Adidas
,?,F,,Germany,-96kg,Continental Cup,,0,,299.1,83.8,CN Barcelona,Carlos Ruiz,?,Silver,,?,Yes,Nike
ath_1172,Maria Rossi,M,,Japan,-109kg,National Open,2017,,,343.3,,London Barbell,Michael Johnson,,,?,Olympic,No,unknown
1174,Li Wei,Female,,usa,-96kg,Panamerican Games,2013,?,?,284.9,90kg,Madrid Strength,Michael Johnson,0,Gold,,Powerlifting,Y,Rogue
1175,Emma Brown,Male,57,Italy,73KG,World Championship,2015,,-1,,104.2,Team USA,,13,,,CrossFit,Y,unknown
,David Müller,M,29,Unknown,73KG,Continental Cup,9999,0,147.4,194.1,?,Madrid Strength,,?,,National Record,Olympic,Yes,Puma
,Carlos Ruiz,Female,?,Japan,-67kg,Panamerican Games,,,188kg,,134.7,London Barbell,Michael Johnson,,Gold,,Functional,No,Reebok
1178,Sarah Johnson,F,23,Japan,+109kg,Junior Championship,2020,0,-1,?,,Tokyo Lift Club,?,,Silver,,Functional,?,Reebok
1179,Sofia López,?,?,Russia,+109kg,World Championship,,103.9,,367.1,,Roma Lifting,?,17,Gold,World Record,Powerlifting,Yes,Puma
1180,John Smith,M,26,Japan,+109kg,Olympics 2020,?,?,?,300kg,?,Cairo Strong,Carlos Ruiz,,Silver,Personal Best,Powerlifting,Y,Adidas
1181,Laura Gómez,Female,,BRA,-67kg,European Cup,2021,?,,,,unknown,Li Zhang,0,,,Powerlifting,Yes,Puma
,Carlos Ruiz,F,?,Egypt,,Tokyo 2021,9999,,94kg,300kg,88kg,Beijing Barbell,Pedro López,0,Bronze,World Record,Functional,No,Under Armour
,Carlos Ruiz,unknown,13,CHN,-109kg,National Open,2015,126.2,?,236.8,,Berlin Power,Li Zhang,,Silver,,Powerlifting,unknown,Reebok
,Youssef Ahmed,?,25,Italy,-96kg,European Cup,2011,?,,?,90kg,Roma Lifting,,0,,World Record,Powerlifting,Y,Puma
,Emma Brown,unknown,66,Mexico,,Junior Championship,2014,0,?,300kg,,Team USA,?,?,Silver,,Functional,N,Adidas
1186,Hiro Tanaka,unknown,31,Italy,-96kg,European Cup,2012,0,147.5,,,Team USA,Li Zhang,0,Bronze,?,Powerlifting,Yes,Rogue
1187,Carlos Ruiz,M,,Germany,-73kg,World Championship,2012,,?,,90kg,Tokyo Lift Club,Unknown,17,Bronze,?,Functional,unknown,Under Armour
ath_1187,Youssef Ahmed,?,,RUS,,?,2020,?,?,,?,London Barbell,,?,Gold,World Record,Olympic,N,Eleiko
1189,Hiro Tanaka,Female,?,Russia,+109kg,World Championship,2015,0,,300kg,?,Madrid Strength,Carlos Ruiz,3,,Personal Best,Olympic,Yes,Rogue
ath_1189,Hiro Tanaka,M,40,Russia,-55kg,Olympics 2020,2018,169.2,,?,?,Roma Lifting,Unknown,,Gold,National Record,CrossFit,?,unknown
1191,Anna Kowalska,M,?,Egypt,-67kg,Continental Cup,?,,,300kg,,Berlin Power,Unknown,,Silver,,,unknown,Nike
,?,F,?,Mexico,-55kg,Tokyo 2021,2022,?,-1,300kg,,Tokyo Lift Club,Anna Müller,18,?,World Record,,Y,Under Armour
ath_1192,Unknown,?,,Germany,+109kg,European Cup,2022,?,?,300kg,,Madrid Strength,Unknown,?,,,?,unknown,Under Armour
ath_1193,Youssef Ahmed,Female,37,Spain,-109kg,Junior Championship,2017,51kg,,300kg,80kg,Team USA,Pedro López,,Bronze,?,?,?,Nike
1195,David Müller,Male,60,Japan,+109kg,Junior Championship,2013,,-1,300kg,,CN Barcelona,Anna Müller,0,Bronze,Personal Best,CrossFit,unknown,Eleiko
ath_1195,?,F,32,spain,-61kg,?,2018,?,?,300kg,?,London Barbell,Li Zhang,,?,Personal Best,Olympic,Yes,Under Armour
1197,Sofia López,F,36,Egypt,,Continental Cup,2023,,?,,?,Cairo Strong,?,0,Gold,National Record,Olympic,Yes,Under Armour
,Sarah Johnson,Female,34,RUS,,Junior Championship,2011,,?,,91.2,unknown,Michael Johnson,?,,Personal Best,?,unknown,Rogue
1199,Emma Brown,Male,26,Egypt,+109kg,National Open,,?,?,377.5,?,Tokyo Lift Club,,0,Gold,World Record,,Y,unknown
1200,Hiro Tanaka,?,?,BRA,-67kg,,2014,0,-1,?,?,Tokyo Lift Club,Unknown,0,Gold,Personal Best,Powerlifting,No,Rogue
1201,Laura Gómez,Female,62,China,73KG,?,?,87.1,-1,?,?,London Barbell,Anna Müller,0,,World Record,?,N,Rogue
1202,Elena Petrova,?,?,France,+109kg,Panamerican Games,2018,60kg,128.2,?,,CN Barcelona,?,0,,National Record,?,Yes,Puma
1203,Carlos Ruiz,M,,Italy,,?,2016,147kg,126.5,269.9,104kg,Berlin Power,Li Zhang,?,,?,,Y,Reebok
1204,,M,38,RUS,-67kg,European Cup,2011,,,300kg,56.6,Roma Lifting,Anna Müller,9,Silver,?,?,N,Reebok
ath_1204,Carlos Ruiz,Female,30,France,,Tokyo 2021,2010,?,-1,300kg,77.5,unknown,Carlos Ruiz,8,Gold,National Record,,?,Under Armour
ath_1205,Emma Brown,Male,,RUS,-61kg,Tokyo 2021,2025,?,164.7,300.3,119kg,Cairo Strong,Anna Müller,0,,,Powerlifting,?,Reebok
,Carlos Ruiz,unknown,,Spain,-67kg,Panamerican Games,9999,154kg,-1,300kg,101.2,Tokyo Lift Club,Li Zhang,,?,World Record,CrossFit,Yes,Eleiko
ath_1207,?,Male,?,Mexico,+109kg,,2025,,169.2,300kg,120.0,Roma Lifting,,0,Bronze,?,Functional,?,Nike
,Elena Petrova,Male,,France,+109kg,Junior Championship,2017,0,218kg,,,CN Barcelona,?,8,,,Olympic,N,Reebok
,Elena Petrova,M,20,Egypt,,Junior Championship,2022,133.6,-1,?,80.2,Team USA,Michael Johnson,10,Bronze,?,CrossFit,N,Nike
1211,Unknown,M,,USA,-61kg,European Cup,2016,?,111.7,209.6,?,London Barbell,?,6,,,?,No,
1212,James Lee,M,32,Egypt,-55kg,European Cup,2016,0,?,,,Roma Lifting,?,0,,?,Functional,N,Under Armour
1213,?,M,?,Egypt,73KG,Olympics 2020,2022,135.4,-1,246.0,114.0,Berlin Power,?,?,Silver,World Record,Powerlifting,Yes,Rogue
,Anna Kowalska,unknown,?,France,-73kg,World Championship,2025,0,-1,300kg,,CN Barcelona,Li Zhang,15,,National Record,,?,Eleiko
ath_1214,Elena Petrova,?,55,Japan,+109kg,Olympics 2020,2020,151.6,85kg,300kg,124.7,Team USA,Carlos Ruiz,0,?,,,No,Reebok
1216,David Müller,Female,32,usa,-61kg,?,2016,?,?,,70.7,Cairo Strong,Unknown,1,,,Functional,Yes,Puma
ath_1216,Anna Kowalska,Male,,usa,-109kg,European Cup,2013,?,-1,187.5,81kg,Team USA,Michael Johnson,?,,World Record,,Y,Eleiko
,,?,,BRA,-55kg,Continental Cup,2020,0,,,?,Roma Lifting,Carlos Ruiz,0,Gold,,Functional,Y,Rogue
1219,Anna Kowalska,Female,,Russia,-81kg,World Championship,2011,0,199kg,,,Tokyo Lift Club,Anna Müller,18,?,,CrossFit,?,
ath_1219,Sofia López,?,?,Germany,-81kg,World Championship,2020,86.6,173.9,?,75.7,London Barbell,Pedro López,?,,,Powerlifting,Y,
,,Male,44,USA,-67kg,Tokyo 2021,2022,?,188kg,275.8,60kg,unknown,Michael Johnson,0,?,,Powerlifting,No,Puma
ath_1221,Miguel Santos,M,,usa,-55kg,Olympics 2020,2019,62kg,185kg,300kg,?,London Barbell,Anna Müller,3,Gold,National Record,Functional,N,unknown
1223,Sofia López,F,?,BRA,-55kg,Panamerican Games,2018,?,?,,52kg,Beijing Barbell,?,0,Silver,,CrossFit,?,Eleiko
1224,Unknown,M,?,Brazil,-109kg,Junior Championship,2013,167kg,-1,,50kg,CN Barcelona,Anna Müller,10,?,Personal Best,Olympic,?,unknown
,,F,68,USA,+109kg,Continental Cup,2020,0,111kg,300kg,?,Beijing Barbell,,,,Personal Best,Olympic,No,Eleiko
ath_1225,?,unknown,34,spain,+109kg,Olympics 2020,2023,155kg,?,300kg,94kg,Team USA,Carlos Ruiz,?,,?,CrossFit,No,Rogue
1227,Li Wei,unknown,30,RUS,-61kg,Panamerican Games,2025,154.9,?,177.9,,Tokyo Lift Club,Pedro López,14,Gold,National Record,Powerlifting,?,Adidas
1228,John Smith,unknown,41,RUS,-55kg,Olympics 2020,2015,0,202kg,?,66.0,Beijing Barbell,Anna Müller,?,Bronze,,Functional,N,Adidas
1229,David Müller,?,?,Spain,-55kg,World Championship,2023,0,-1,,?,Roma Lifting,Li Zhang,0,,World Record,?,Yes,unknown
1230,Maria Rossi,Female,19,spain,73KG,Junior Championship,9999,?,,300kg,,Madrid Strength,Carlos Ruiz,0,,,CrossFit,unknown,Eleiko
,Elena Petrova,Female,,Brazil,73KG,European Cup,2025,0,,?,109kg,Roma Lifting,Anna Müller,,,Personal Best,Functional,N,
,Maria Rossi,Female,52,Spain,-109kg,Continental Cup,2016,0,-1,300kg,,unknown,Carlos Ruiz,?,Gold,,?,N,unknown
ath_1232,?,unknown,16,Russia,-67kg,Tokyo 2021,2013,0,82.6,,98.1,Cairo Strong,Michael Johnson,,Bronze,World Record,Functional,Yes,Nike
1234,Sarah Johnson,unknown,30,Japan,,Tokyo 2021,,62kg,120.6,?,?,London Barbell,Li Zhang,0,Silver,?,Powerlifting,unknown,Nike
ath_1234,James Lee,Male,48,Mexico,-61kg,World Championship,2018,,203kg,308.7,,Madrid Strength,?,0,Silver,?,Powerlifting,N,Under Armour
,Sarah Johnson,F,,China,-109kg,Junior Championship,2014,,219kg,?,96.4,Tokyo Lift Club,Pedro López,,?,World Record,Olympic,Y,Reebok
,Unknown,Female,18,Unknown,+109kg,Tokyo 2021,2015,?,-1,300kg,,unknown,Anna Müller,,?,Personal Best,CrossFit,Y,Eleiko
,Li Wei,F,,Japan,,?,2010,0,209kg,?,,Cairo Strong,Pedro López,?,,Personal Best,CrossFit,N,Puma
,James Lee,?,58,Spain,-61kg,National Open,2017,0,-1,?,?,London Barbell,,?,?,National Record,?,N,Nike
1240,Emma Brown,?,,Germany,-109kg,,2013,,180.3,300kg,?,Berlin Power,Michael Johnson,7,Bronze,,,?,Nike
ath_1240,Youssef Ahmed,M,44,Egypt,,World Championship,2014,,-1,?,69kg,Beijing Barbell,,8,,World Record,CrossFit,Yes,unknown
1242,Elena Petrova,Male,,Italy,-81kg,Junior Championship,9999,,154kg,300kg,60kg,Beijing Barbell,Unknown,0,,National Record,Powerlifting,Yes,Adidas
ath_1242,Anna Kowalska,?,?,Germany,-67kg,Continental Cup,2015,?,,?,88kg,Cairo Strong,Unknown,5,?,,?,Y,Reebok
ath_1243,Sofia López,unknown,?,Spain,-55kg,Tokyo 2021,9999,109kg,,300kg,?,Berlin Power,Carlos Ruiz,0,Bronze,,Powerlifting,No,Nike
,Youssef Ahmed,Male,38,Russia,-55kg,Continental Cup,2017,144kg,-1,?,79kg,CN Barcelona,Unknown,10,Bronze,,?,?,Eleiko
,Miguel Santos,M,44,Japan,+109kg,National Open,2014,72kg,208kg,300kg,,Team USA,Michael Johnson,,?,?,CrossFit,No,Nike
,Laura Gómez,?,27,usa,-96kg,World Championship,2016,159kg,120kg,,121.6,Tokyo Lift Club,Unknown,0,,?,,Yes,
1248,Maria Rossi,M,20,spain,-73kg,National Open,2016,,-1,355.2,60kg,Berlin Power,Carlos Ruiz,?,Gold,Personal Best,Olympic,N,Nike
,Sofia López,M,43,Japan,73KG,Olympics 2020,2020,52.1,123kg,186.2,?,Beijing Barbell,Michael Johnson,,,?,?,No,Nike
ath_1249,John Smith,F,?,usa,-61kg,European Cup,2020,0,197kg,334.2,?,unknown,?,0,,,?,N,
1251,Elena Petrova,F,23,Brazil,-73kg,Continental Cup,9999,81kg,,,106kg,Tokyo Lift Club,?,?,Silver,National Record,Olympic,Yes,unknown
1252,James Lee,Male,,Germany,-96kg,Tokyo 2021,2023,?,-1,?,64kg,Cairo Strong,Carlos Ruiz,0,,World Record,?,N,Rogue
ath_1252,Maria Rossi,M,34,RUS,-73kg,National Open,2021,0,,?,?,Roma Lifting,Anna Müller,,,?,,Y,Rogue
1254,David Müller,M,?,Italy,+109kg,National Open,2013,112kg,,382.2,109kg,unknown,Pedro López,9,?,?,?,No,Rogue
ath_1254,James Lee,?,,Unknown,,Olympics 2020,2020,,-1,?,?,Cairo Strong,Carlos Ruiz,0,Gold,,?,?,
ath_1255,,Male,57,RUS,,European Cup,2019,0,,,85.3,Tokyo Lift Club,,,,Personal Best,Powerlifting,unknown,Reebok
,Maria Rossi,F,24,Spain,-55kg,,2018,,-1,,62.1,Cairo Strong,Li Zhang,0,,National Record,Functional,N,Puma
ath_1257,Elena Petrova,M,?,CHN,-61kg,Olympics 2020,2023,0,82.8,?,92.4,unknown,Unknown,0,Gold,World Record,,unknown,Rogue
ath_1258,?,?,?,usa,-73kg,Junior Championship,2015,0,93.8,?,84kg,London Barbell,Li Zhang,0,,,Functional,N,Under Armour
1260,John Smith,unknown,?,BRA,73KG,Continental Cup,2020,110.4,-1,,,Team USA,Li Zhang,?,,Personal Best,,unknown,Rogue
ath_1260,Carlos Ruiz,F,?,Unknown,-109kg,Olympics 2020,,?,89kg,,,Roma Lifting,Anna Müller,,,,Olympic,Y,Eleiko
ath_1261,Li Wei,unknown,70,USA,-81kg,Olympics 2020,2012,179.3,,192.8,101.2,Madrid Strength,Anna Müller,11,?,,Powerlifting,Y,Eleiko
,Elena Petrova,?,?,Unknown,-81kg,European Cup,2014,?,162kg,316.0,,London Barbell,Michael Johnson,,,,CrossFit,?,unknown
1264,,Male,26,USA,-55kg,Tokyo 2021,2022,?,97kg,?,84kg,Tokyo Lift Club,Unknown,0,,,,Yes,Nike
1265,Sofia López,unknown,43,Germany,-96kg,World Championship,2013,0,,?,,CN Barcelona,Carlos Ruiz,,,,?,unknown,Nike
ath_1265,Li Wei,unknown,54,Unknown,-55kg,,2016,,?,243.4,57kg,Team USA,Unknown,0,Bronze,?,Olympic,unknown,Eleiko
ath_1266,Emma Brown,Female,37,Italy,-96kg,Olympics 2020,2017,?,-1,?,,CN Barcelona,Carlos Ruiz,,?,World Record,,Y,Eleiko
