athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
,sarah johnson,f,34.0,usa,-81kg,european cup,2014.0,84.0,145.0,300.0,63.0,cn barcelona,,,,personal best,,y,adidas
ath_1807,laura gómez,,39.0,rus,-109kg,tokyo 2021,2022.0,84.0,145.0,300.0,127.1,beijing barbell,,,bronze,,functional,yes,adidas
ath_1808,elena petrova,male,34.0,bra,-81kg,,2016.0,123.0,145.0,300.0,90.0,beijing barbell,,,,world record,powerlifting,no,
,maria rossi,m,20.0,usa,73kg,junior championship,2013.0,0.0,145.0,300.0,90.0,tokyo lift club,,,gold,,,,under armour
ath_1810,laura gómez,female,34.0,italy,-73kg,,2015.0,0.0,145.0,387.0,90.0,cairo strong,carlos ruiz,7.0,,,functional,yes,rogue
1812,laura gómez,f,22.0,usa,-73kg,junior championship,2015.0,0.0,145.0,300.0,55.0,team usa,li zhang,,gold,personal best,functional,,adidas
ath_1812,elena petrova,male,34.0,spain,-73kg,tokyo 2021,2010.0,0.0,145.0,300.0,67.5,roma lifting,pedro lópez,,,,,,reebok
ath_1813,youssef ahmed,m,34.0,france,-55kg,national open,2011.0,175.0,207.6,300.0,74.0,cn barcelona,li zhang,,bronze,national record,powerlifting,n,reebok
ath_1814,david müller,,45.0,japan,-55kg,junior championship,2013.0,84.0,145.0,180.1,90.0,cn barcelona,carlos ruiz,14.0,,,functional,y,under armour
,maria rossi,f,13.0,brazil,+109kg,tokyo 2021,2023.0,145.0,145.0,300.0,126.6,cn barcelona,,13.0,,personal best,functional,,reebok
,youssef ahmed,male,59.0,russia,-81kg,,2015.0,83.5,145.0,166.5,116.6,beijing barbell,anna müller,,,,powerlifting,,adidas
1818,,f,22.0,italy,+109kg,world championship,2011.0,84.0,145.0,300.0,67.0,madrid strength,,,gold,,powerlifting,,under armour
,hiro tanaka,female,23.0,germany,73kg,,2012.0,84.0,145.0,189.1,121.2,,,2.0,,world record,powerlifting,yes,nike
ath_1819,li wei,male,43.0,mexico,-67kg,national open,2021.0,84.0,145.0,300.0,149.9,madrid strength,anna müller,,,personal best,crossfit,y,puma
1821,emma brown,m,16.0,spain,-81kg,,2010.0,84.0,145.0,300.0,114.0,roma lifting,,,bronze,,olympic,y,rogue
ath_1821,james lee,f,37.0,france,-96kg,,2014.0,180.0,145.0,300.0,52.4,cairo strong,pedro lópez,19.0,,,olympic,,reebok
ath_1822,emma brown,,34.0,spain,-73kg,tokyo 2021,2022.0,0.0,141.8,300.0,94.5,team usa,carlos ruiz,,,personal best,,,
1824,hiro tanaka,m,34.0,spain,-96kg,world championship,2013.0,0.0,145.0,300.0,90.0,tokyo lift club,,0.0,silver,world record,functional,yes,under armour
,,female,31.0,brazil,-67kg,junior championship,2010.0,0.0,177.0,300.0,112.2,roma lifting,,0.0,,,crossfit,,reebok
,,female,34.0,egypt,-67kg,world championship,2011.0,127.2,145.0,181.8,110.0,roma lifting,anna müller,0.0,,personal best,olympic,,adidas
1827,,f,34.0,france,-61kg,junior championship,2023.0,111.9,145.0,280.9,75.0,roma lifting,,0.0,silver,world record,functional,,puma
,elena petrova,f,34.0,russia,+109kg,panamerican games,2011.0,97.5,145.0,300.0,90.0,team usa,michael johnson,,bronze,,functional,yes,under armour
,john smith,female,34.0,spain,-67kg,national open,2018.0,172.0,215.0,300.0,90.0,cn barcelona,carlos ruiz,,,personal best,,no,eleiko
ath_1829,,male,34.0,spain,73kg,,2020.0,0.0,132.0,300.0,70.6,london barbell,michael johnson,,bronze,,functional,yes,under armour
,,,17.0,japan,-55kg,olympics 2020,2014.0,88.7,145.0,154.3,90.0,madrid strength,li zhang,0.0,,world record,olympic,yes,rogue
ath_1831,laura gómez,,34.0,france,-81kg,olympics 2020,2021.0,84.0,112.5,300.0,90.0,cn barcelona,,0.0,,,,,
,carlos ruiz,,34.0,spain,-67kg,continental cup,2017.0,0.0,74.0,256.3,57.6,beijing barbell,carlos ruiz,0.0,gold,personal best,olympic,,puma
1834,youssef ahmed,m,24.0,spain,-61kg,tokyo 2021,2013.0,84.0,145.0,377.8,90.0,roma lifting,li zhang,,bronze,,powerlifting,,under armour
ath_1834,sofia lópez,,34.0,rus,-73kg,national open,2010.0,84.0,195.0,300.0,65.0,berlin power,li zhang,0.0,gold,,crossfit,y,
,hiro tanaka,f,17.0,mexico,73kg,national open,2015.0,0.0,145.0,300.0,59.9,cn barcelona,li zhang,0.0,,,,yes,rogue
ath_1836,li wei,male,34.0,france,73kg,junior championship,2015.0,84.0,145.0,300.0,90.0,madrid strength,anna müller,7.0,,personal best,crossfit,yes,puma
1838,james lee,male,34.0,mexico,+109kg,tokyo 2021,2020.0,84.0,198.0,300.0,90.0,madrid strength,anna müller,20.0,bronze,national record,functional,y,reebok
ath_1838,elena petrova,,34.0,russia,-55kg,european cup,2015.0,175.0,145.0,300.0,67.0,cn barcelona,,14.0,,national record,,yes,eleiko
ath_1839,li wei,,52.0,france,-67kg,european cup,2015.0,0.0,145.0,300.0,64.0,roma lifting,carlos ruiz,,,national record,olympic,no,nike
ath_1840,carlos ruiz,female,50.0,spain,-96kg,,2017.0,0.0,145.0,300.0,45.0,team usa,pedro lópez,,silver,,,,under armour
ath_1841,li wei,male,34.0,russia,-73kg,olympics 2020,2024.0,84.0,145.0,300.0,90.0,roma lifting,pedro lópez,19.0,,world record,functional,no,
ath_1842,youssef ahmed,m,34.0,usa,-81kg,,2011.0,84.0,145.0,300.0,56.1,beijing barbell,,0.0,,personal best,powerlifting,no,puma
1844,james lee,,44.0,bra,-81kg,continental cup,2022.0,84.0,145.0,300.0,90.0,cn barcelona,michael johnson,,,,functional,,reebok
,maria rossi,f,17.0,russia,73kg,continental cup,2025.0,84.0,105.3,300.0,78.0,cairo strong,,,gold,,,,nike
1846,laura gómez,male,42.0,france,73kg,tokyo 2021,2020.0,0.0,127.0,300.0,112.3,beijing barbell,anna müller,0.0,silver,,functional,no,adidas
1847,laura gómez,female,34.0,brazil,-73kg,european cup,2011.0,146.0,145.0,300.0,116.0,roma lifting,,,,personal best,,,under armour
1848,maria rossi,,35.0,rus,-109kg,national open,2014.0,106.6,91.0,300.0,84.5,cn barcelona,,0.0,,personal best,powerlifting,yes,
,miguel santos,male,24.0,france,-81kg,,2015.0,141.1,79.0,300.0,71.0,berlin power,carlos ruiz,,,,,no,
1850,elena petrova,,15.0,,-81kg,junior championship,2018.0,0.0,145.0,300.0,90.0,team usa,anna müller,20.0,,,,,
1851,,female,46.0,usa,+109kg,national open,2025.0,0.0,145.0,300.0,90.0,cn barcelona,,,,,,n,nike
,carlos ruiz,m,45.0,mexico,-81kg,national open,2016.0,147.0,150.0,300.0,90.0,berlin power,michael johnson,3.0,,,,n,adidas
1853,maria rossi,m,34.0,france,-67kg,continental cup,2021.0,120.0,145.0,300.0,57.0,berlin power,,,,,olympic,,puma
,sofia lópez,male,30.0,spain,,tokyo 2021,2015.0,0.0,145.0,300.0,90.0,,pedro lópez,12.0,,national record,,,eleiko
1855,maria rossi,m,34.0,bra,-61kg,european cup,2025.0,0.0,145.0,300.0,69.9,beijing barbell,pedro lópez,,gold,national record,powerlifting,n,rogue
ath_1855,anna kowalska,,24.0,chn,-81kg,,2025.0,84.0,145.0,300.0,90.0,madrid strength,anna müller,0.0,silver,,functional,,
1857,john smith,m,34.0,usa,-61kg,panamerican games,2025.0,71.0,145.0,300.0,61.0,beijing barbell,michael johnson,20.0,gold,national record,,no,
1858,laura gómez,,18.0,egypt,-96kg,panamerican games,2011.0,84.0,145.0,300.0,90.0,cairo strong,carlos ruiz,0.0,bronze,,,,under armour
ath_1858,elena petrova,female,45.0,brazil,+109kg,national open,2024.0,176.0,116.0,300.0,88.8,london barbell,pedro lópez,0.0,,national record,crossfit,,
1860,,male,32.0,russia,-109kg,,2017.0,84.0,145.0,238.6,90.0,london barbell,,,,world record,,y,puma
,youssef ahmed,female,18.0,china,-67kg,european cup,2015.0,84.0,196.3,215.1,90.0,roma lifting,li zhang,16.0,,,functional,no,rogue
1862,li wei,f,43.0,rus,-61kg,continental cup,2020.0,85.0,145.0,300.0,90.0,roma lifting,,0.0,gold,,,no,rogue
,david müller,,34.0,egypt,-61kg,,2023.0,0.0,145.0,300.0,90.0,madrid strength,anna müller,,silver,,olympic,y,adidas
1864,carlos ruiz,female,19.0,mexico,,,2025.0,84.0,145.0,300.0,90.0,berlin power,michael johnson,1.0,,personal best,olympic,y,rogue
1865,laura gómez,male,34.0,spain,73kg,world championship,2022.0,84.0,145.0,211.5,90.0,madrid strength,carlos ruiz,18.0,silver,,crossfit,n,puma
1866,david müller,f,36.0,,+109kg,junior championship,2015.0,75.0,145.0,300.0,141.8,cn barcelona,anna müller,,,personal best,functional,,adidas
,laura gómez,,43.0,brazil,-96kg,panamerican games,2015.0,58.7,145.0,379.7,82.0,cairo strong,,0.0,silver,national record,,no,rogue
1868,laura gómez,male,25.0,france,-67kg,world championship,2015.0,115.2,207.0,300.0,90.0,madrid strength,,,silver,personal best,,,rogue
1869,,m,37.0,rus,-55kg,,2018.0,83.9,210.0,300.0,90.0,tokyo lift club,,,silver,,powerlifting,y,puma
,carlos ruiz,f,34.0,bra,-55kg,national open,2013.0,0.0,165.5,300.0,88.0,berlin power,anna müller,,,personal best,,yes,adidas
1871,carlos ruiz,,19.0,france,-81kg,national open,2015.0,140.4,145.0,300.0,90.0,roma lifting,anna müller,,,national record,crossfit,,puma
ath_1871,youssef ahmed,m,34.0,china,-81kg,olympics 2020,2015.0,84.0,169.6,300.0,90.0,cn barcelona,pedro lópez,,,world record,,,rogue
,,male,36.0,,-96kg,tokyo 2021,2015.0,0.0,164.0,300.0,90.0,cn barcelona,,0.0,,personal best,olympic,yes,nike
1874,carlos ruiz,m,64.0,egypt,-73kg,,2010.0,108.0,145.0,300.0,90.0,berlin power,carlos ruiz,,silver,world record,olympic,n,eleiko
,carlos ruiz,m,29.0,spain,-55kg,panamerican games,2023.0,179.0,124.0,300.0,90.0,cairo strong,carlos ruiz,,silver,,functional,n,adidas
ath_1875,youssef ahmed,,35.0,japan,+109kg,olympics 2020,2015.0,84.0,73.0,300.0,90.0,team usa,,0.0,,,powerlifting,y,
ath_1876,youssef ahmed,m,60.0,usa,-109kg,junior championship,2018.0,132.0,145.0,300.0,69.9,tokyo lift club,michael johnson,,,,crossfit,,nike
1878,laura gómez,female,34.0,spain,-109kg,,2015.0,62.0,145.0,300.0,67.8,roma lifting,li zhang,13.0,,,olympic,n,under armour
,,m,38.0,chn,-67kg,tokyo 2021,2015.0,136.0,92.0,300.0,90.0,,,,,,functional,yes,
,,m,34.0,usa,-96kg,european cup,2016.0,84.0,145.0,300.0,53.9,cn barcelona,michael johnson,,bronze,,powerlifting,no,puma
1881,david müller,m,34.0,mexico,-81kg,national open,2019.0,172.3,87.4,300.0,73.0,roma lifting,anna müller,20.0,silver,personal best,,n,eleiko
ath_1881,anna kowalska,f,34.0,germany,-96kg,european cup,2016.0,144.7,145.0,279.5,90.0,roma lifting,anna müller,,,,,yes,adidas
ath_1882,elena petrova,m,34.0,italy,-61kg,world championship,2021.0,0.0,145.0,318.6,90.0,,li zhang,,,,crossfit,,rogue
1884,miguel santos,female,37.0,usa,,panamerican games,2021.0,179.0,130.7,300.0,95.2,tokyo lift club,anna müller,,gold,,,,reebok
1885,david müller,,34.0,rus,-109kg,tokyo 2021,2024.0,0.0,145.0,300.0,90.0,cn barcelona,michael johnson,20.0,,,functional,y,rogue
ath_1885,emma brown,female,44.0,russia,73kg,olympics 2020,2015.0,155.0,204.0,300.0,90.0,berlin power,michael johnson,,,,,yes,puma
,sofia lópez,female,33.0,,-109kg,national open,2011.0,0.0,145.0,300.0,60.0,roma lifting,anna müller,,,,olympic,,
ath_1887,sarah johnson,f,26.0,italy,-96kg,national open,2021.0,130.0,188.5,144.2,90.0,team usa,carlos ruiz,0.0,gold,world record,olympic,yes,
1889,li wei,m,25.0,spain,-55kg,,2015.0,84.0,145.0,300.0,90.0,london barbell,pedro lópez,,bronze,,olympic,n,under armour
,sarah johnson,m,34.0,mexico,-55kg,,2022.0,84.0,145.0,137.9,64.2,cairo strong,,18.0,bronze,world record,olympic,yes,
ath_1890,anna kowalska,male,37.0,japan,,european cup,2017.0,0.0,145.0,300.0,90.0,london barbell,pedro lópez,0.0,gold,,functional,,nike
ath_1891,,female,34.0,china,-73kg,national open,2025.0,84.0,164.0,300.0,90.0,beijing barbell,michael johnson,,silver,world record,crossfit,,rogue
ath_1892,,,18.0,russia,-73kg,,2024.0,84.0,145.0,300.0,90.0,madrid strength,carlos ruiz,0.0,bronze,,,,nike
,,female,34.0,usa,73kg,continental cup,2024.0,0.0,145.0,300.0,100.3,team usa,,13.0,silver,,,,rogue
ath_1894,carlos ruiz,,60.0,france,-55kg,continental cup,2010.0,84.0,168.0,300.0,75.9,team usa,carlos ruiz,,bronze,personal best,functional,no,
ath_1895,emma brown,female,34.0,usa,-96kg,european cup,2022.0,84.0,145.0,300.0,92.1,berlin power,,19.0,gold,personal best,functional,,adidas
,sofia lópez,f,34.0,usa,73kg,world championship,2021.0,84.0,126.1,155.3,90.0,,anna müller,,,,crossfit,,reebok
1898,james lee,,56.0,egypt,-73kg,,2024.0,84.0,149.0,300.0,90.0,berlin power,pedro lópez,,,,,,rogue
1899,sarah johnson,,35.0,spain,-67kg,continental cup,2017.0,127.0,145.0,331.3,81.0,team usa,li zhang,,gold,national record,functional,,rogue
1900,david müller,female,18.0,chn,73kg,tokyo 2021,2015.0,88.5,70.2,300.0,127.5,madrid strength,,,,,functional,n,adidas
,hiro tanaka,,19.0,mexico,,european cup,2013.0,84.0,183.0,300.0,90.0,cn barcelona,,13.0,bronze,national record,crossfit,,eleiko
ath_1901,hiro tanaka,,34.0,chn,-61kg,european cup,2025.0,102.3,191.2,300.0,90.0,,carlos ruiz,,,,crossfit,n,rogue
ath_1902,youssef ahmed,m,34.0,mexico,-61kg,european cup,2024.0,84.0,145.0,300.0,90.0,london barbell,li zhang,0.0,,,olympic,no,
,emma brown,f,26.0,,-61kg,,2013.0,84.0,145.0,317.5,148.0,,,0.0,,,,n,rogue
,david müller,,34.0,spain,-73kg,world championship,2016.0,155.9,145.0,174.2,90.0,madrid strength,li zhang,,gold,,powerlifting,y,adidas
ath_1905,,m,52.0,france,-61kg,european cup,2023.0,0.0,208.2,300.0,90.0,cairo strong,carlos ruiz,6.0,,world record,olympic,yes,puma
1907,hiro tanaka,,23.0,russia,+109kg,olympics 2020,2025.0,156.0,145.0,193.2,114.0,,anna müller,13.0,silver,,olympic,,reebok
ath_1907,david müller,male,34.0,rus,-67kg,tokyo 2021,2019.0,107.0,145.0,300.0,90.0,team usa,,13.0,gold,,,,adidas
ath_1908,,female,32.0,bra,+109kg,european cup,2014.0,84.0,117.0,300.0,73.2,beijing barbell,anna müller,4.0,,,functional,,
1910,james lee,m,17.0,bra,73kg,,2020.0,84.0,168.0,300.0,60.5,beijing barbell,anna müller,6.0,bronze,personal best,,,adidas
,hiro tanaka,f,53.0,mexico,-61kg,panamerican games,2011.0,84.0,145.0,230.2,114.0,,,13.0,silver,,crossfit,,nike
ath_1911,,m,34.0,mexico,-109kg,junior championship,2024.0,75.0,145.0,300.0,90.0,madrid strength,li zhang,,bronze,,functional,y,rogue
1913,youssef ahmed,female,47.0,china,-96kg,tokyo 2021,2015.0,156.0,145.0,165.1,90.0,london barbell,anna müller,,,world record,functional,y,rogue
,james lee,,68.0,rus,-55kg,world championship,2022.0,99.8,145.0,300.0,93.6,tokyo lift club,pedro lópez,,,national record,olympic,y,adidas
,,,34.0,usa,-55kg,panamerican games,2023.0,84.0,208.6,300.0,101.5,roma lifting,li zhang,9.0,,,powerlifting,yes,rogue
ath_1915,james lee,,34.0,japan,73kg,olympics 2020,2021.0,0.0,92.3,300.0,82.9,cairo strong,pedro lópez,2.0,bronze,world record,,,rogue
ath_1916,,,44.0,usa,-96kg,european cup,2015.0,107.6,116.0,257.0,51.0,cairo strong,li zhang,,gold,personal best,olympic,n,under armour
,john smith,m,43.0,chn,-96kg,national open,2010.0,84.0,145.0,300.0,54.8,cairo strong,,,gold,,olympic,yes,adidas
ath_1918,maria rossi,,39.0,bra,-109kg,,2015.0,161.7,145.0,217.0,76.0,roma lifting,pedro lópez,0.0,gold,personal best,olympic,yes,eleiko
,li wei,,34.0,germany,-61kg,,2021.0,84.0,108.9,300.0,50.0,london barbell,michael johnson,,silver,national record,,yes,puma
ath_1920,david müller,male,59.0,italy,-73kg,panamerican games,2023.0,84.0,145.0,300.0,61.1,cn barcelona,michael johnson,0.0,,national record,olympic,n,reebok
,elena petrova,f,27.0,spain,-55kg,,2012.0,114.6,145.0,300.0,90.0,roma lifting,,0.0,,world record,,y,reebok
,laura gómez,,34.0,japan,+109kg,olympics 2020,2013.0,0.0,142.6,300.0,90.0,berlin power,,,,,olympic,n,nike
1924,john smith,f,45.0,spain,-67kg,olympics 2020,2015.0,83.0,145.0,300.0,90.0,roma lifting,michael johnson,,,national record,,,puma
,david müller,m,34.0,france,-81kg,national open,2022.0,84.0,145.0,245.2,90.0,berlin power,,20.0,,personal best,functional,,rogue
,li wei,female,21.0,china,-55kg,national open,2024.0,119.4,145.0,300.0,51.0,,carlos ruiz,0.0,,,olympic,n,rogue
1927,elena petrova,,43.0,usa,-96kg,national open,2014.0,100.1,195.8,300.0,90.0,cn barcelona,michael johnson,7.0,silver,national record,olympic,,
,laura gómez,f,27.0,spain,-96kg,world championship,2010.0,0.0,145.0,268.4,52.0,london barbell,li zhang,,,world record,,y,
ath_1928,,f,34.0,italy,73kg,,2024.0,157.0,145.0,257.4,90.0,berlin power,li zhang,0.0,silver,,,n,adidas
ath_1929,james lee,,40.0,russia,-73kg,tokyo 2021,2013.0,84.0,145.0,300.0,90.0,cn barcelona,carlos ruiz,,silver,,crossfit,no,
1931,carlos ruiz,f,45.0,chn,-81kg,world championship,2010.0,136.6,154.0,300.0,90.0,tokyo lift club,li zhang,0.0,silver,world record,functional,,puma
1932,elena petrova,,34.0,brazil,-73kg,panamerican games,2018.0,84.0,180.7,300.0,90.0,team usa,anna müller,,,,olympic,no,adidas
ath_1932,john smith,female,34.0,mexico,+109kg,tokyo 2021,2016.0,84.0,145.0,300.0,90.0,london barbell,,,,,olympic,yes,under armour
,james lee,male,34.0,china,-55kg,world championship,2024.0,167.5,128.0,300.0,90.0,tokyo lift club,,6.0,gold,personal best,powerlifting,yes,
1935,anna kowalska,male,32.0,italy,+109kg,olympics 2020,2014.0,60.8,123.8,300.0,86.0,roma lifting,,,bronze,personal best,olympic,,eleiko
1936,hiro tanaka,,31.0,egypt,-61kg,olympics 2020,2023.0,84.0,180.0,300.0,112.0,london barbell,,,,national record,functional,,reebok
1937,john smith,male,23.0,mexico,-109kg,olympics 2020,2016.0,84.0,218.0,153.7,90.0,cairo strong,,9.0,silver,,,y,puma
1938,james lee,female,34.0,,-109kg,world championship,2016.0,84.0,70.0,300.0,90.0,madrid strength,carlos ruiz,,,,olympic,yes,reebok
ath_1938,elena petrova,f,34.0,spain,+109kg,national open,2015.0,0.0,95.0,300.0,112.0,tokyo lift club,pedro lópez,,gold,world record,olympic,y,reebok
ath_1939,james lee,m,43.0,usa,,tokyo 2021,2021.0,173.1,145.0,300.0,60.0,tokyo lift club,pedro lópez,,,personal best,crossfit,,eleiko
,sofia lópez,m,19.0,russia,-109kg,continental cup,2025.0,84.0,145.0,300.0,119.1,beijing barbell,pedro lópez,,,,functional,y,adidas
ath_1941,laura gómez,,34.0,russia,-109kg,world championship,2014.0,56.0,80.0,219.1,90.0,team usa,,,bronze,world record,olympic,y,under armour
ath_1942,laura gómez,male,34.0,russia,-73kg,olympics 2020,2024.0,84.0,145.0,300.0,61.5,,carlos ruiz,,bronze,,functional,n,under armour
ath_1943,laura gómez,,12.0,italy,-55kg,tokyo 2021,2023.0,84.0,94.0,300.0,90.0,madrid strength,,0.0,gold,personal best,olympic,no,puma
1945,emma brown,m,56.0,spain,-61kg,panamerican games,2015.0,105.0,117.1,300.0,89.1,cn barcelona,anna müller,0.0,bronze,personal best,powerlifting,,
,elena petrova,m,34.0,russia,73kg,panamerican games,2015.0,93.0,208.2,300.0,98.0,,pedro lópez,0.0,,,powerlifting,,under armour
ath_1946,david müller,female,33.0,japan,-96kg,national open,2023.0,174.0,145.0,300.0,90.0,beijing barbell,anna müller,,gold,personal best,,,under armour
ath_1947,john smith,female,24.0,spain,,junior championship,2015.0,58.2,103.0,302.9,117.0,,,,,personal best,functional,,under armour
ath_1948,elena petrova,female,34.0,france,-96kg,panamerican games,2015.0,102.0,145.0,300.0,90.0,beijing barbell,,0.0,bronze,,,no,adidas
,sofia lópez,m,31.0,egypt,73kg,panamerican games,2015.0,84.0,145.0,300.0,90.0,beijing barbell,anna müller,,,,crossfit,n,
1951,anna kowalska,female,63.0,egypt,-73kg,panamerican games,2014.0,84.0,135.0,300.0,106.0,tokyo lift club,anna müller,,bronze,,powerlifting,,puma
1952,david müller,,34.0,egypt,-61kg,world championship,2017.0,0.0,124.0,297.6,102.0,berlin power,michael johnson,0.0,,national record,olympic,no,reebok
,youssef ahmed,female,55.0,rus,-96kg,continental cup,2015.0,0.0,153.0,300.0,90.0,cairo strong,pedro lópez,0.0,gold,,crossfit,yes,nike
,emma brown,m,34.0,italy,-81kg,junior championship,2020.0,0.0,145.0,300.0,74.0,cairo strong,pedro lópez,8.0,silver,,powerlifting,,puma
ath_1954,james lee,,34.0,brazil,-96kg,junior championship,2014.0,84.0,145.0,300.0,90.0,london barbell,li zhang,,,national record,crossfit,no,eleiko
ath_1955,carlos ruiz,f,20.0,chn,-61kg,continental cup,2017.0,84.0,213.0,300.0,148.4,cairo strong,,,bronze,,crossfit,yes,eleiko
1957,miguel santos,female,34.0,spain,-81kg,,2024.0,84.0,145.0,300.0,90.0,madrid strength,,,gold,,,,adidas
ath_1957,,,34.0,spain,-67kg,continental cup,2010.0,154.3,145.0,187.1,52.0,berlin power,carlos ruiz,6.0,silver,,crossfit,n,
1959,john smith,male,34.0,spain,-109kg,national open,2017.0,151.0,145.0,300.0,78.0,team usa,carlos ruiz,,silver,,,yes,under armour
1960,,female,10.0,egypt,+109kg,,2015.0,84.0,145.0,300.0,90.0,cn barcelona,li zhang,,silver,,,yes,nike
ath_1960,,male,38.0,mexico,-96kg,olympics 2020,2025.0,55.0,145.0,300.0,90.0,madrid strength,pedro lópez,4.0,gold,world record,,no,
ath_1961,elena petrova,male,70.0,egypt,73kg,junior championship,2010.0,0.0,145.0,300.0,90.0,team usa,,,silver,,crossfit,n,eleiko
1963,emma brown,f,34.0,china,73kg,,2017.0,130.3,145.0,300.0,90.0,berlin power,michael johnson,0.0,silver,,crossfit,,under armour
ath_1963,,male,34.0,usa,-67kg,,2013.0,84.0,137.0,300.0,90.0,berlin power,carlos ruiz,,bronze,,crossfit,no,
1965,james lee,female,39.0,russia,-109kg,world championship,2012.0,149.0,145.0,300.0,90.0,london barbell,anna müller,0.0,bronze,world record,olympic,,
1966,sofia lópez,m,34.0,italy,-109kg,world championship,2020.0,84.2,125.0,154.7,52.0,tokyo lift club,pedro lópez,0.0,bronze,personal best,crossfit,,rogue
,sofia lópez,female,22.0,usa,-67kg,panamerican games,2020.0,137.0,145.0,300.0,63.6,tokyo lift club,michael johnson,,silver,,powerlifting,,rogue
